jdobs,filter,seeing,gain,zp,ezp,programid,fieldid,ccdid,qid,filterid,moonra,moondec,moonillf,moonphase,airmass,nbadbkg,bkgstd,bkgmed,diffimgname,psfimgname,Fmcmc,Fmcmc_unc,Fratio,Fratio_unc,jdref_start,jdref_end,fcqfid,mag,mag_unc,limmag
2458540.6150926,b'r',1.607,6.2,26.157556,1.09862e-05,3.0,554.0,3.0,1.0,2.0,241.991,-16.8726,-0.538985,274.472,1.447,0.0,8.826660050821305,0.2582014203071594,ztf_20190226115081_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190226115081_000554_zr_c03_o_q1_diffimgpsf.fits',-41.02490014311374,30.209120281852023,-1.412619290561296e-09,1.040197195269048e-09,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,20.709785793078822
2458540.6423843,b'g',2.146,6.2,26.133371,1.71629e-05,3.0,554.0,3.0,1.0,1.0,242.47,-16.9701,-0.536185,274.15,1.721,0.0,7.804067655205726,0.095306396484375,ztf_20190226142373_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190226142373_000554_zg_c03_o_q1_diffimgpsf.fits',13.707495030418034,34.65549597146849,4.826248693931287e-10,1.2201794843037001e-09,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,20.536515692576806
2458678.9378009,b'g',2.214,6.2,26.179194,1.64703e-05,3.0,554.0,3.0,1.0,1.0,262.017,-21.7069,0.939501,28.4778,1.663,0.0,10.079024629354475,0.26318788528442383,ztf_20190714437743_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190714437743_000554_zg_c03_o_q1_diffimgpsf.fits',11.258548975116003,40.04587899706551,3.8001857172774444e-10,1.3516997415760242e-09,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,20.425374412251685
2458679.9547454,b'g',2.717,6.2,26.206212,2.73688e-05,3.0,554.0,3.0,1.0,1.0,275.821,-22.9166,0.979052,16.6437,1.47,0.0,11.345235760498047,0.12236988544464111,ztf_20190715454745_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190715454745_000554_zg_c03_o_q1_diffimgpsf.fits',-47.74396762298218,53.7788488185035,-1.5719318259854365e-09,1.7706254476249414e-09,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,20.132258235017883
2458680.9332639,b'r',2.617,6.2,26.119061,1.62177e-05,3.0,554.0,3.0,1.0,2.0,289.172,-23.0244,0.99776,5.42517,1.652,0.0,12.896042899703978,0.3222280740737915,ztf_20190716433264_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190716433264_000554_zr_c03_o_q1_diffimgpsf.fits',82.91532728260064,62.97333851432511,2.958083434173843e-09,2.246633952911663e-09,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,19.873744194160928
2458681.9565625,b'r',2.194,6.2,26.156638,9.0503e-06,3.0,554.0,3.0,1.0,2.0,302.723,-21.9359,-0.997116,353.843,1.413,0.0,11.740159770965576,-0.5361769199371338,ztf_20190717456563_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190717456563_000554_zr_c03_o_q1_diffimgpsf.fits',-14.306699946092621,46.11664003794555,-4.930424000544214e-10,1.5892874647895634e-09,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,20.24956884418987
2458681.9904167,b'g',2.437,6.2,26.270158,3.31419e-05,3.0,554.0,3.0,1.0,1.0,303.044,-21.839,-0.996745,353.458,1.22,0.0,16.365403547286984,-0.17761015892028809,ztf_20190717490405_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190717490405_000554_zg_c03_o_q1_diffimgpsf.fits',-47.44805020973141,70.67308368485595,-1.4728386441156696e-09,2.193768728359384e-09,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,19.899597885588577
2458682.9246991,b'r',1.973,6.2,26.106684,1.17559e-05,3.0,554.0,3.0,1.0,2.0,315.372,-19.9886,-0.978229,343.03,1.689,0.0,11.425458391094208,-0.34793174266815186,ztf_20190718424688_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190718424688_000554_zr_c03_o_q1_diffimgpsf.fits',61.3858968653153,43.33040238293451,2.2151085091046614e-09,1.5635764554071595e-09,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,20.26727718383166
2458682.9875347,b'g',2.587,6.2,26.255735,2.6822e-05,3.0,554.0,3.0,1.0,1.0,315.885,-19.7843,-0.97643,342.338,1.22,0.0,14.197324311733244,1.255057692527771,ztf_20190718487535_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190718487535_000554_zg_c03_o_q1_diffimgpsf.fits',-21.838416677607285,59.15025381996308,-6.869531955064436e-10,1.8606411114041882e-09,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,20.078418457686627
2458683.9548495,b'r',2.09,6.2,26.143506,8.8722e-06,3.0,554.0,3.0,1.0,2.0,328.008,-17.0065,-0.940092,331.665,1.386,0.0,10.512778615140915,-0.18395185470581055,ztf_20190719454838_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190719454838_000554_zr_c03_o_q1_diffimgpsf.fits',46.245029794354735,40.73210607054721,1.6131050974727435e-09,1.4208049649488767e-09,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,20.37123882400316
2458683.9787269,b'g',2.548,6.2,25.577953,0.0008897443,3.0,554.0,3.0,1.0,1.0,328.186,-16.9174,-0.939016,331.406,1.248,0.0,14.0807848072052,2.074397563934326,ztf_20190719478715_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190719478715_000554_zg_c03_o_q1_diffimgpsf.fits',-23.834861564107392,61.51447038640804,-1.3996886270751428e-09,3.6124023086619864e-09,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,19.358084711258964
2458684.9335764,b'g',2.498,6.2,26.179446,2.43031e-05,3.0,554.0,3.0,1.0,1.0,339.759,-13.5369,-0.888411,320.971,1.536,0.0,11.63136050901413,-0.32390034198760986,ztf_20190720433576_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190720433576_000554_zg_c03_o_q1_diffimgpsf.fits',43.541501720930135,55.17146882826264,1.4693491413926971e-09,1.8618133771408905e-09,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,20.077734623190906
2458684.9930903,b'r',2.091,6.2,26.145203,1.32668e-05,3.0,554.0,3.0,1.0,2.0,340.165,-13.3003,-0.884812,320.32,1.177,0.0,11.972344171142577,0.3554232120513916,ztf_20190720493090_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190720493090_000554_zr_c03_o_q1_diffimgpsf.fits',30.99845421568523,51.75048607840559,1.0795899614672162e-09,1.8023255251393216e-09,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,20.112991905732255
2458685.9459375,b'r',1.677,6.2,26.130152,1.03331e-05,3.0,554.0,3.0,1.0,2.0,351.323,-9.45456,-0.821232,309.976,1.41,0.0,9.224403095626831,0.3850114345550537,ztf_20190721445938_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190721445938_000554_zr_c03_o_q1_diffimgpsf.fits',13.065788767226692,32.44416176511173,4.6139707045661105e-10,1.1457127815736383e-09,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,20.604885593885086
2458685.9824421,b'g',2.065,6.2,26.26533,1.67911e-05,3.0,554.0,3.0,1.0,1.0,351.56,-9.30136,-0.818606,309.584,1.207,0.0,10.283200570726395,1.021104335784912,ztf_20190721482431_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190721482431_000554_zg_c03_o_q1_diffimgpsf.fits',-44.90423209659018,39.387215565836,-1.4000878085872856e-09,1.2280704459632726e-09,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,20.52951678913484
2458686.923912,b'r',1.808,6.2,24.665214,0.0013588826,3.0,554.0,3.0,1.0,2.0,2.38137,-5.18726,-0.745245,299.373,1.577,0.0,27.079206104660035,-1.8858762979507446,ztf_20190722423912_000554_zr_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190722423912_000554_zr_c03_o_q1_diffimgpsf.fits',-42.02442186850324,96.19523678225934,-5.720264985964279e-09,1.3093870244231192e-08,2458312.9458906366,2458354.9970970717,5540312.0,0.0,0.0,17.95990490691557
2458686.9905093,b'g',2.525,6.2,26.225144,2.77238e-05,3.0,554.0,3.0,1.0,1.0,2.81493,-4.89619,-0.739694,298.645,1.166,0.0,11.85164989056587,0.04475855827331543,ztf_20190722490498_000554_zg_c03_o_q1_scimrefdiffimg.fits,b'ztf_20190722490498_000554_zg_c03_o_q1_diffimgpsf.fits',-17.639580652065632,48.50309760840877,-5.707299406857858e-10,1.5693213216537543e-09,2458304.9641272104,2458363.905018264,5540311.0,0.0,0.0,20.263295300788883
